Ano;Referencia;UF;População prisional_total;Pessoas privadas de liberdade por faixa etaria_18 a 24 anos;pessoas privadas de liberdade por faixa etaria_25 a 29 anos;pessoas privadas de liberdade por faixa etaria_30 a 34 anos;pessoas privadas de liberdade por faixa etaria_35 a 45 anos;pessoas privadas de liberdade por faixa etaria_46 a 60 anos;pessoas privadas de liberdade por faixa etaria_61 a 70 anos;pessoas privadas de liberdade por faixa etaria_Mais de 70 anos;Pessoas privadas de liberdade por cor de pele_Branca;Pessoas privadas de liberdade por cor de pele_Preta;Pessoas privadas de liberdade por cor de pele_Parda;Pessoas privadas de liberdade por cor de pele_Amarela;Pessoas privadas de liberdade por cor de pele_Indigena;Crimes contra o patrimonio | Furto simples (Art. 155) | Total;Crimes contra o patrimonio | Furto qualificado;Crimes contra o patrimonio | Roubo simples (Art. 157);Crimes contra o patrimonio | Roubo qualificado;Crimes contra o patrimonio | Latrocinio;Crimes contra o patrimonio | Extorsao;Crimes contra o patrimonio | Extorsao mediante sequestro;Crimes contra o patrimonio | Apropriacao indebita;Crimes contra o patrimonio | Apropriacao indebita previdenciaria;Crimes contra o patrimonio | Estelionato;Crimes contra o patrimonio | Receptacao;Crimes contra o patrimonio | Receptacao qualificada;Trafico de drogas;Associacao para o trafico;Trafico internacional de drogas
2024;2024/2;CE;5975;288.0;1381.0;1410.0;1946.0;790.0;123.0;37.0;665.0;590.0;4631.0;34.0;8.0;290.0;325.0;1181.0;3175.0;164.0;40.0;30.0;9.0;0.0;54.0;676.0;41.0;1803.0;574.0;140.0
2024;2024/2;CE;10128;1804.0;2218.0;1849.0;2604.0;1247.0;272.0;127.0;1065.0;738.0;8018.0;43.0;16.0;;;;;;;;;;;;;;;
2024;2024/2;CE;47;7.0;2.0;11.0;11.0;11.0;5.0;0.0;5.0;5.0;37.0;0.0;0.0;3.0;3.0;5.0;20.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0
2024;2024/2;CE;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;CE;110;13.0;30.0;16.0;32.0;16.0;3.0;0.0;22.0;5.0;83.0;0.0;0.0;2.0;1.0;2.0;17.0;1.0;1.0;;;;;1.0;;19.0;4.0;6.0
2024;2024/2;CE;100;;7.0;13.0;60.0;20.0;;;27.0;4.0;64.0;;;2.0;7.0;36.0;49.0;6.0;2.0;7.0;;;;29.0;;69.0;50.0;5.0
2024;2024/2;CE;45;9.0;8.0;3.0;18.0;6.0;1.0;0.0;6.0;4.0;35.0;0.0;0.0;1.0;1.0;;4.0;;;;;;;;;3.0;1.0;
2024;2024/2;CE;1313;520.0;430.0;201.0;143.0;19.0;0.0;0.0;141.0;138.0;1030.0;3.0;0.0;98.0;104.0;206.0;976.0;58.0;12.0;6.0;2.0;0.0;6.0;266.0;5.0;631.0;200.0;51.0
2024;2024/2;CE;43;3.0;9.0;11.0;8.0;11.0;1.0;;10.0;3.0;27.0;2.0;;2.0;2.0;1.0;3.0;;1.0;1.0;;;;4.0;;12.0;6.0;
2024;2024/2;CE;1384;175.0;183.0;315.0;343.0;174.0;191.0;3.0;160.0;128.0;1081.0;7.0;1.0;138.0;161.0;237.0;709.0;41.0;23.0;8.0;2.0;0.0;22.0;172.0;8.0;455.0;128.0;31.0
2024;2024/2;CE;1479;170.0;385.0;413.0;427.0;84.0;0.0;0.0;142.0;175.0;1151.0;4.0;0.0;159.0;152.0;365.0;1095.0;111.0;13.0;4.0;3.0;0.0;10.0;312.0;5.0;643.0;201.0;55.0
2024;2024/2;CE;24;2.0;4.0;7.0;5.0;4.0;1.0;1.0;8.0;2.0;14.0;;;;;;2.0;;;;;;;2.0;;3.0;;
2024;2024/2;CE;39;2.0;9.0;8.0;11.0;8.0;1.0;;6.0;5.0;27.0;;;;;1.0;6.0;;;;;;;;;4.0;;
2024;2024/2;CE;48;8.0;7.0;6.0;12.0;12.0;3.0;;13.0;5.0;30.0;0.0;0.0;3.0;4.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;7.0;3.0;0.0
2024;2024/2;CE;178;27.0;23.0;22.0;54.0;43.0;7.0;2.0;25.0;22.0;130.0;1.0;0.0;9.0;10.0;11.0;19.0;3.0;3.0;;;;;5.0;;32.0;9.0;1.0
2024;2024/2;CE;47;12.0;8.0;5.0;11.0;9.0;1.0;1.0;5.0;5.0;36.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
2024;2024/2;CE;369;99.0;71.0;64.0;107.0;25.0;2.0;1.0;40.0;38.0;290.0;0.0;0.0;34.0;33.0;50.0;146.0;13.0;1.0;1.0;0.0;0.0;7.0;52.0;2.0;125.0;29.0;5.0
2024;2024/2;CE;1179;182.0;274.0;273.0;327.0;123.0;;;170.0;128.0;860.0;8.0;2.0;130.0;117.0;197.0;565.0;72.0;10.0;4.0;1.0;0.0;11.0;153.0;8.0;462.0;131.0;21.0
2024;2024/2;CE;1954;464.0;638.0;446.0;360.0;46.0;0.0;0.0;232.0;194.0;1504.0;12.0;3.0;71.0;116.0;246.0;824.0;137.0;18.0;4.0;1.0;;18.0;376.0;14.0;962.0;338.0;68.0
2024;2024/2;CE;108;35.0;26.0;16.0;22.0;7.0;2.0;0.0;19.0;11.0;78.0;0.0;0.0;0.0;2.0;5.0;11.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;57.0;17.0;1.0
2024;2024/2;CE;699;135.0;175.0;119.0;186.0;74.0;7.0;3.0;54.0;85.0;559.0;;1.0;38.0;38.0;54.0;225.0;34.0;12.0;6.0;;;21.0;42.0;4.0;393.0;188.0;53.0
2024;2024/2;CE;103;21.0;27.0;15.0;27.0;11.0;2.0;;15.0;11.0;76.0;1.0;0.0;6.0;4.0;3.0;6.0;3.0;;;;;1.0;2.0;;58.0;25.0;6.0
2024;2024/2;CE;1345;175.0;287.0;304.0;426.0;152.0;1.0;0.0;143.0;147.0;1040.0;6.0;4.0;159.0;148.0;285.0;807.0;72.0;19.0;4.0;2.0;0.0;20.0;200.0;6.0;453.0;136.0;30.0
2024;2024/2;CE;212;7.0;14.0;21.0;32.0;23.0;40.0;75.0;36.0;16.0;158.0;1.0;1.0;5.0;9.0;11.0;25.0;5.0;4.0;0.0;0.0;1.0;3.0;8.0;0.0;38.0;20.0;1.0
2024;2024/2;CE;566;136.0;121.0;81.0;143.0;75.0;9.0;1.0;105.0;78.0;375.0;2.0;0.0;20.0;26.0;26.0;87.0;7.0;4.0;0.0;0.0;0.0;5.0;15.0;1.0;93.0;0.0;0.0
2024;2024/2;CE;1224;356.0;413.0;217.0;212.0;26.0;0.0;0.0;117.0;103.0;987.0;8.0;1.0;52.0;70.0;179.0;795.0;147.0;10.0;4.0;0.0;0.0;9.0;225.0;5.0;573.0;203.0;43.0
2024;2024/2;CE;1840;424.0;568.0;391.0;393.0;64.0;0.0;0.0;195.0;190.0;1436.0;15.0;0.0;85.0;107.0;288.0;1095.0;137.0;24.0;10.0;0.0;0.0;7.0;399.0;14.0;928.0;329.0;82.0
2024;2024/2;CE;1729;436.0;582.0;361.0;299.0;50.0;1.0;0.0;193.0;170.0;1346.0;11.0;2.0;91.0;112.0;260.0;1146.0;153.0;26.0;8.0;4.0;0.0;10.0;400.0;17.0;914.0;369.0;107.0
2024;2024/2;CE;1488;191.0;382.0;296.0;418.0;201.0;0.0;0.0;177.0;164.0;1128.0;8.0;2.0;144.0;148.0;288.0;980.0;118.0;8.0;5.0;0.0;0.0;10.0;228.0;5.0;481.0;164.0;30.0
2024;2024/2;CE;1806;432.0;473.0;297.0;400.0;165.0;34.0;5.0;67.0;89.0;1619.0;6.0;4.0;114.0;91.0;210.0;525.0;46.0;13.0;2.0;0.0;0.0;5.0;111.0;2.0;511.0;126.0;17.0
2024;2024/2;CE;1076;173.0;223.0;170.0;291.0;174.0;40.0;5.0;156.0;146.0;746.0;11.0;3.0;83.0;90.0;100.0;341.0;51.0;7.0;0.0;2.0;0.0;9.0;70.0;4.0;353.0;120.0;18.0
2024;2024/2;CE;1740;101.0;229.0;268.0;641.0;497.0;4.0;0.0;255.0;197.0;1261.0;18.0;7.0;106.0;85.0;171.0;291.0;25.0;17.0;2.0;1.0;0.0;10.0;47.0;6.0;153.0;43.0;17.0
2024;2024/2;DF;2341;596.0;482.0;394.0;645.0;216.0;8.0;0.0;298.0;356.0;1007.0;16.0;6.0;123.0;226.0;147.0;403.0;19.0;13.0;7.0;5.0;0.0;28.0;107.0;7.0;690.0;141.0;0.0
2024;2024/2;DF;3752;473.0;745.0;689.0;1078.0;466.0;301.0;0.0;574.0;712.0;2045.0;15.0;2.0;235.0;465.0;384.0;1367.0;39.0;26.0;6.0;6.0;0.0;14.0;184.0;10.0;763.0;65.0;0.0
2024;2024/2;DF;1391;130.0;295.0;339.0;445.0;182.0;0.0;0.0;226.0;245.0;820.0;6.0;0.0;38.0;107.0;128.0;547.0;18.0;7.0;1.0;1.0;0.0;7.0;102.0;7.0;389.0;45.0;0.0
2024;2024/2;DF;1354;130.0;242.0;268.0;427.0;231.0;43.0;13.0;309.0;221.0;789.0;1.0;0.0;155.0;232.0;246.0;428.0;18.0;19.0;4.0;4.0;0.0;80.0;192.0;0.0;988.0;146.0;0.0
2024;2024/2;DF;10762;329.0;1944.0;2515.0;3869.0;1735.0;241.0;78.0;1791.0;2231.0;5577.0;36.0;5.0;;;;;;;;;;;;;;;
2024;2024/2;DF;2901;369.0;712.0;596.0;908.0;316.0;0.0;0.0;438.0;596.0;1650.0;9.0;1.0;120.0;244.0;341.0;1322.0;82.0;27.0;10.0;1.0;0.0;19.0;179.0;3.0;876.0;126.0;
2024;2024/2;DF;2806;325.0;681.0;638.0;873.0;289.0;0.0;0.0;468.0;549.0;1783.0;6.0;0.0;132.0;325.0;320.0;1515.0;74.0;48.0;11.0;5.0;0.0;32.0;257.0;14.0;878.0;94.0;
2024;2024/2;DF;2234;332.0;544.0;420.0;649.0;285.0;3.0;0.0;336.0;423.0;1287.0;11.0;0.0;118.0;242.0;246.0;744.0;52.0;15.0;8.0;4.0;0.0;14.0;179.0;8.0;908.0;135.0;0.0
2024;2024/2;DF;703;57.0;154.0;171.0;217.0;93.0;9.0;2.0;112.0;141.0;436.0;4.0;0.0;40.0;83.0;30.0;208.0;26.0;15.0;0.0;0.0;0.0;15.0;24.0;4.0;264.0;40.0;0.0
2024;2024/2;DF;72;0.0;2.0;8.0;23.0;31.0;7.0;0.0;22.0;5.0;29.0;0.0;0.0;2.0;2.0;4.0;21.0;0.0;2.0;6.0;0.0;0.0;0.0;7.0;0.0;24.0;16.0;0.0
2024;2024/2;ES;61;1.0;8.0;21.0;23.0;5.0;3.0;0.0;16.0;18.0;27.0;0.0;0.0;11.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;37.0;8.0;0.0
2024;2024/2;ES;870;39.0;203.0;246.0;300.0;75.0;7.0;0.0;158.0;159.0;553.0;0.0;0.0;23.0;16.0;141.0;177.0;44.0;3.0;6.0;1.0;0.0;13.0;18.0;1.0;581.0;224.0;62.0
2024;2024/2;ES;4;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0;;3.0;;;;;;;;1.0;;;;
2024;2024/2;ES;420;167.0;101.0;54.0;65.0;30.0;2.0;0.0;56.0;88.0;274.0;0.0;1.0;10.0;16.0;6.0;12.0;3.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;123.0;22.0;18.0
2024;2024/2;ES;458;144.0;102.0;79.0;98.0;33.0;1.0;1.0;84.0;142.0;232.0;0.0;0.0;14.0;29.0;10.0;38.0;5.0;4.0;1.0;0.0;0.0;1.0;7.0;;114.0;70.0;
2024;2024/2;ES;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;1.0;0.0;0.0
2024;2024/2;ES;676;243.0;186.0;106.0;110.0;25.0;5.0;1.0;175.0;104.0;393.0;3.0;1.0;23.0;11.0;7.0;7.0;2.0;3.0;0.0;0.0;0.0;1.0;11.0;1.0;96.0;14.0;0.0
2024;2024/2;ES;2;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;2.0;;
2024;2024/2;ES;1021;308.0;246.0;153.0;225.0;81.0;6.0;2.0;;;;;;54.0;30.0;66.0;71.0;7.0;7.0;0.0;0.0;0.0;4.0;21.0;1.0;654.0;0.0;0.0
2024;2024/2;ES;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;1.0;;
2024;2024/2;ES;284;73.0;65.0;53.0;68.0;21.0;3.0;1.0;49.0;46.0;180.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;1032;294.0;220.0;160.0;221.0;109.0;25.0;3.0;114.0;190.0;583.0;10.0;0.0;68.0;38.0;145.0;73.0;10.0;8.0;3.0;0.0;0.0;2.0;68.0;1.0;320.0;137.0;38.0
2024;2024/2;ES;6;0.0;0.0;0.0;0.0;2.0;3.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0
2024;2024/2;ES;382;145.0;96.0;51.0;57.0;29.0;4.0;0.0;67.0;92.0;223.0;0.0;0.0;6.0;15.0;7.0;17.0;1.0;2.0;0.0;0.0;0.0;0.0;8.0;1.0;114.0;51.0;1.0
2024;2024/2;ES;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;ES;632;209.0;166.0;87.0;121.0;45.0;4.0;0.0;49.0;119.0;464.0;0.0;0.0;11.0;25.0;12.0;30.0;7.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;279.0;96.0;0.0
2024;2024/2;ES;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;ES;1331;458.0;366.0;197.0;261.0;48.0;1.0;0.0;55.0;91.0;278.0;4.0;4.0;;;;;;;;;;;;;;;
2024;2024/2;ES;6;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;ES;908;314.0;279.0;130.0;127.0;53.0;4.0;1.0;92.0;185.0;611.0;10.0;2.0;36.0;19.0;48.0;16.0;12.0;4.0;0.0;1.0;0.0;3.0;8.0;0.0;262.0;84.0;10.0
2024;2024/2;ES;2;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;ES;859;134.0;241.0;209.0;211.0;55.0;9.0;0.0;93.0;228.0;493.0;6.0;3.0;;;;;;;;;;;;;;;
2024;2024/2;ES;440;50.0;91.0;98.0;115.0;73.0;13.0;0.0;90.0;84.0;266.0;0.0;0.0;7.0;20.0;26.0;37.0;10.0;8.0;3.0;0.0;0.0;0.0;4.0;5.0;228.0;64.0;0.0
2024;2024/2;ES;37;7.0;7.0;5.0;13.0;2.0;0.0;3.0;9.0;6.0;0.0;0.0;22.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;24.0;9.0;0.0
2024;2024/2;ES;199;52.0;58.0;36.0;34.0;16.0;3.0;0.0;;;;;;4.0;8.0;3.0;14.0;5.0;1.0;2.0;0.0;0.0;10.0;1.0;0.0;80.0;20.0;0.0
2024;2024/2;ES;19;;;;;;;;9.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0
2024;2024/2;ES;302;44.0;93.0;55.0;74.0;31.0;5.0;0.0;54.0;60.0;132.0;0.0;0.0;25.0;4.0;5.0;4.0;4.0;9.0;2.0;0.0;0.0;0.0;0.0;3.0;169.0;28.0;0.0
2024;2024/2;ES;22;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;ES;230;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;ES;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;ES;794;156.0;224.0;164.0;190.0;48.0;10.0;2.0;115.0;195.0;478.0;6.0;0.0;31.0;53.0;42.0;167.0;;5.0;1.0;2.0;;17.0;70.0;10.0;369.0;97.0;7.0
2024;2024/2;ES;2;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;1.0;1.0
2024;2024/2;ES;1221;134.0;354.0;318.0;354.0;59.0;2.0;0.0;132.0;236.0;834.0;4.0;2.0;33.0;15.0;159.0;87.0;56.0;3.0;1.0;1.0;0.0;3.0;33.0;2.0;346.0;8.0;9.0
2024;2024/2;ES;1337;201.0;409.0;284.0;368.0;73.0;2.0;0.0;121.0;278.0;663.0;0.0;0.0;295.0;223.0;484.0;214.0;47.0;6.0;1.0;1.0;0.0;15.0;191.0;5.0;23.0;15.0;0.0
2024;2024/2;ES;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;1105;208.0;372.0;241.0;240.0;42.0;2.0;0.0;123.0;232.0;744.0;6.0;0.0;248.0;215.0;432.0;590.0;25.0;11.0;0.0;1.0;0.0;6.0;138.0;4.0;1146.0;72.0;0.0
2024;2024/2;ES;1103;150.0;362.0;281.0;274.0;34.0;2.0;0.0;126.0;215.0;745.0;4.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;ES;1612;34.0;95.0;169.0;478.0;496.0;191.0;52.0;241.0;281.0;833.0;11.0;4.0;;;;;;;;;;;;;;;
2024;2024/2;ES;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;267;45.0;73.0;50.0;68.0;22.0;7.0;2.0;26.0;175.0;66.0;0.0;0.0;18.0;7.0;26.0;41.0;18.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;99.0;4.0;1.0
2024;2024/2;ES;989;135.0;272.0;228.0;279.0;66.0;4.0;5.0;203.0;294.0;474.0;1.0;0.0;21.0;32.0;134.0;38.0;17.0;4.0;1.0;0.0;0.0;3.0;17.0;1.0;388.0;60.0;40.0
2024;2024/2;ES;3;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
2024;2024/2;ES;602;103.0;171.0;111.0;151.0;52.0;4.0;2.0;24.0;40.0;153.0;2.0;0.0;15.0;50.0;3.0;89.0;10.0;2.0;33.0;0.0;0.0;0.0;0.0;0.0;238.0;0.0;9.0
2024;2024/2;ES;2;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;72;10.0;16.0;11.0;20.0;14.0;1.0;0.0;10.0;7.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;ES;6;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;929;182.0;285.0;204.0;196.0;53.0;8.0;1.0;85.0;211.0;580.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;ES;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;173;0.0;3.0;17.0;52.0;77.0;21.0;3.0;35.0;32.0;100.0;1.0;0.0;10.0;6.0;19.0;7.0;3.0;0.0;0.0;0.0;0.0;2.0;5.0;1.0;22.0;11.0;0.0
2024;2024/2;ES;870;21.0;212.0;280.0;299.0;52.0;4.0;0.0;132.0;172.0;550.0;7.0;0.0;1.0;40.0;0.0;126.0;0.0;15.0;25.0;1.0;0.0;4.0;97.0;2.0;620.0;103.0;0.0
2024;2024/2;ES;139;3.0;12.0;29.0;88.0;7.0;0.0;0.0;;;;;;0.0;0.0;6.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;96.0;59.0;5.0
2024;2024/2;ES;248;44.0;54.0;49.0;69.0;28.0;3.0;1.0;36.0;44.0;105.0;1.0;0.0;26.0;18.0;28.0;21.0;3.0;2.0;0.0;1.0;0.0;1.0;4.0;0.0;161.0;39.0;3.0
2024;2024/2;ES;214;10.0;15.0;25.0;31.0;93.0;29.0;11.0;50.0;33.0;116.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;356;50.0;98.0;90.0;113.0;4.0;1.0;0.0;46.0;85.0;222.0;3.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;510;72.0;142.0;111.0;140.0;41.0;3.0;1.0;81.0;89.0;217.0;123.0;0.0;29.0;13.0;42.0;25.0;19.0;3.0;0.0;0.0;0.0;0.0;10.0;0.0;239.0;80.0;12.0
2024;2024/2;ES;185;32.0;57.0;36.0;43.0;12.0;5.0;0.0;25.0;38.0;119.0;2.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;ES;1234;230.0;355.0;238.0;266.0;113.0;25.0;7.0;279.0;290.0;590.0;14.0;3.0;63.0;317.0;210.0;30.0;28.0;3.0;1.0;1.0;0.0;3.0;1.0;0.0;;;
2024;2024/2;ES;848;146.0;182.0;148.0;202.0;114.0;38.0;18.0;192.0;152.0;500.0;4.0;0.0;13.0;21.0;28.0;21.0;9.0;1.0;0.0;1.0;0.0;11.0;13.0;1.0;287.0;99.0;4.0
2024;2024/2;ES;52;4.0;6.0;8.0;16.0;12.0;5.0;1.0;9.0;19.0;24.0;0.0;0.0;2.0;1.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2024;2024/2;GO;1977;318.0;448.0;372.0;593.0;222.0;31.0;6.0;449.0;372.0;1160.0;8.0;1.0;0.0;147.0;0.0;283.0;18.0;5.0;6.0;2.0;0.0;52.0;37.0;0.0;429.0;0.0;0.0
2024;2024/2;GO;352;49.0;82.0;65.0;100.0;47.0;3.0;6.0;62.0;69.0;220.0;1.0;0.0;;;;;;;;;;;;;45.0;;
2024;2024/2;GO;235;42.0;46.0;40.0;73.0;29.0;4.0;1.0;57.0;58.0;120.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;428;52.0;129.0;119.0;102.0;18.0;5.0;3.0;74.0;162.0;192.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;22;2.0;3.0;4.0;7.0;6.0;0.0;0.0;6.0;6.0;10.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;121;14.0;32.0;19.0;35.0;13.0;7.0;1.0;21.0;16.0;84.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;260;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;GO;2504;150.0;559.0;595.0;832.0;295.0;65.0;8.0;571.0;439.0;1416.0;10.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;GO;105;8.0;22.0;22.0;37.0;2.0;0.0;0.0;30.0;17.0;58.0;0.0;0.0;1.0;0.0;0.0;24.0;6.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;39.0;0.0;0.0
2024;2024/2;GO;389;19.0;94.0;87.0;110.0;64.0;13.0;2.0;62.0;72.0;229.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;10190;857.0;2083.0;1924.0;3298.0;1541.0;349.0;138.0;2559.0;1603.0;5830.0;70.0;19.0;;;;;;;;;;;;;;;
2024;2024/2;GO;290;16.0;80.0;93.0;89.0;11.0;1.0;0.0;79.0;45.0;165.0;1.0;0.0;4.0;10.0;54.0;;8.0;;;;;;10.0;;85.0;27.0;
2024;2024/2;GO;60;8.0;13.0;20.0;11.0;8.0;0.0;0.0;10.0;8.0;42.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;151;0.0;21.0;39.0;67.0;22.0;2.0;0.0;47.0;16.0;77.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;165;5.0;59.0;38.0;53.0;9.0;1.0;0.0;48.0;24.0;85.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;354;38.0;62.0;77.0;111.0;51.0;15.0;0.0;76.0;70.0;200.0;6.0;0.0;15.0;20.0;20.0;39.0;1.0;;;;;1.0;4.0;3.0;67.0;;
2024;2024/2;GO;44;5.0;6.0;9.0;17.0;7.0;0.0;0.0;13.0;7.0;24.0;0.0;0.0;1.0;;6.0;;;;;;;1.0;;;17.0;;
2024;2024/2;GO;181;15.0;32.0;24.0;59.0;36.0;11.0;4.0;46.0;2.0;99.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;115;6.0;25.0;35.0;28.0;17.0;3.0;1.0;20.0;18.0;68.0;9.0;0.0;7.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0
2024;2024/2;GO;96;14.0;17.0;21.0;20.0;19.0;5.0;0.0;28.0;18.0;49.0;1.0;0.0;2.0;8.0;3.0;7.0;3.0;;;;;;;2.0;20.0;2.0;
2024;2024/2;GO;190;16.0;29.0;25.0;45.0;52.0;15.0;8.0;42.0;54.0;91.0;3.0;0.0;;;3.0;;;;;;;;;;;;
2024;2024/2;GO;123;53.0;32.0;19.0;9.0;6.0;3.0;1.0;4.0;32.0;87.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;66;4.0;16.0;14.0;16.0;15.0;1.0;0.0;18.0;18.0;30.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0
2024;2024/2;GO;95;8.0;18.0;26.0;29.0;13.0;0.0;1.0;27.0;20.0;48.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;GO;555;82.0;113.0;108.0;160.0;66.0;22.0;4.0;171.0;115.0;266.0;1.0;1.0;42.0;0.0;92.0;1.0;5.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;92.0;0.0;0.0
2024;2024/2;GO;104;8.0;24.0;27.0;30.0;15.0;0.0;0.0;28.0;44.0;32.0;0.0;0.0;16.0;;7.0;;;;;;;;3.0;;21.0;;
2024;2024/2;GO;129;16.0;26.0;19.0;44.0;18.0;6.0;0.0;41.0;24.0;64.0;0.0;0.0;10.0;0.0;18.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;19.0;0.0;0.0
2024;2024/2;GO;370;32.0;95.0;71.0;106.0;55.0;11.0;0.0;94.0;60.0;216.0;0.0;0.0;38.0;;43.0;;6.0;;;2.0;;1.0;3.0;;82.0;;
